sci_data_set_name,sci_targname,sci_hapnum,sci_haspnum,sci_instrume,sci_aper_1234,sci_spec_1234,sci_actual_duration,sci_start_time,sci_pep_id,sci_pi_last_name,sci_ra,sci_dec,sci_refnum,sci_central_wavelength,sci_release_date,sci_stop_time,sci_preview_name,scp_scan_type,sci_hlsp,search_pos,ang_sep
J8EK43011,NGC4395,1,0,ACS,HRC-FIX,CLEAR1S;F330W,1200.0,2002-10-27T21:59:55.880000,9379,SCHMITT,186.4540833333,33.54680555556,33,3362.7756,2003-01-27T00:10:16,2002-10-27T22:20:44.160000,J8EK43011,,,186.45362 33.54687,0.023489904212054633
JEDI15010,J104457,1,0,ACS,WFC2-ORAMP,CLEAR1L;FR462N,4482.0,2020-12-31T13:44:32.363000,16209,HAYES,161.2404174378,3.886834287567,2,4749.335399999999,2021-07-01T06:04:08,2020-12-31T16:02:05.410000,JEDI15010,,,161.24083 3.88697,0.026004536544503923
JFAU08010,J1545+0858,1,0,ACS,WFC2-MRAMP,CLEAR1L;FR505N,1386.0,2025-04-10T13:48:44.307000,17430,PARKER,236.431,8.967038888889,0,5030.186,2025-10-11T01:30:06,2025-04-10T15:32:31.370000,,,,236.43146 8.96703,0.02726789408130148
JFAU08020,J1545+0858,1,0,ACS,WFC2-MRAMP,CLEAR1L;FR505N,1386.0,2025-04-10T14:02:49.297000,17430,PARKER,236.431,8.967038888889,0,5179.5806,2025-10-11T01:43:05,2025-04-10T15:46:44.363000,,,,236.43146 8.96703,0.02726789408130148
JFAU08030,J1545+0858,1,0,ACS,WFC2-MRAMP,CLEAR1L;FR656N,1386.0,2025-04-10T14:17:19.313000,17430,PARKER,236.431,8.967038888889,0,6798.7715,2025-10-11T01:26:45,2025-04-10T16:01:22.347000,,,,236.43146 8.96703,0.02726789408130148
JFAU22010,J1545+0858,1,0,ACS,WFC2-MRAMP,CLEAR1L;FR388N,2209.0,2025-04-04T05:10:28.277000,17430,PARKER,236.431,8.967038888889,0,3871.9189,2025-10-04T22:53:00,2025-04-04T07:02:28.330000,,,,236.43146 8.96703,0.02726789408130148
JFAU22020,J1545+0858,1,0,ACS,WFC2-MRAMP,CLEAR1L;FR505N,2209.0,2025-04-04T05:31:42.290000,17430,PARKER,236.431,8.967038888889,0,4940.5879,2025-10-04T22:37:08,2025-04-04T07:23:51.340000,,,,236.43146 8.96703,0.02726789408130148
JFAU22030,J1545+0858,0,0,ACS,WFC2-ORAMP,CLEAR1L;FR462N,0.0,2025-04-04T08:19:07.283000,17430,PARKER,236.431,8.967038888889,0,4749.3354,2025-10-04T23:00:46,2025-04-04T08:38:14.443000,,,,236.43146 8.96703,0.02726789408130148
IERC06010,J113642.72+264337.6,1,0,WFC3,UVIS2-C1K1C-SUB,F680N,1060.0,2021-12-30T17:52:59.750000,16843,REINES,174.1774166667,26.72656944444,0,6877.4082,2022-06-30T22:46:06,2021-12-30T18:12:14.740000,IERC06010,,,174.17804 26.72714,0.04783055770190808
IERC06020,J113642.72+264337.6,1,0,WFC3,UVIS2-C1K1C-SUB,F475W,584.0,2021-12-30T18:14:21.767000,16843,REINES,174.1774166667,26.72656944444,0,4772.1709,2022-06-30T22:45:41,2021-12-30T18:25:38.743000,IERC06020,,,174.17804 26.72714,0.04783055770190808
IERC06030,J113642.72+264337.6,1,0,WFC3,UVIS2-C1K1C-SUB,F814W,608.0,2021-12-30T18:27:31.750000,16843,REINES,174.1774166667,26.72656944444,0,8029.3218,2022-06-30T22:47:01,2021-12-30T18:39:12.757000,IERC06030,,,174.17804 26.72714,0.04783055770190808
JEDI51010,J104457,1,0,ACS,SBC-FIX,F150LP,1000.0,2022-04-26T08:02:51.150000,16209,HAYES,161.2419061638,3.887420520008,2,1605.6531,2022-10-26T15:33:48,2022-04-26T08:47:29.807000,JEDI51010,,,161.24083 3.88697,0.06986263231906807
JEDI51020,J104457,1,0,ACS,SBC-FIX,F165LP,1486.0,2022-04-26T08:12:13.137000,16209,HAYES,161.2419061638,3.887420520008,2,1758.0734,2022-10-26T15:33:58,2022-04-26T08:38:06.800000,JEDI51020,,,161.24083 3.88697,0.06986263231906807
JEDI52010,J104457,1,0,ACS,SBC-FIX,F150LP,1000.0,2022-05-27T08:40:46.320000,16209,HAYES,161.2396982423,3.886522863523,2,1605.6531,2022-11-27T11:54:18,2022-05-27T09:25:24.977000,JEDI52010,,,161.24083 3.88697,0.07286780107766891
JEDI52020,J104457,1,0,ACS,SBC-FIX,F165LP,1486.0,2022-05-27T08:50:08.303000,16209,HAYES,161.2396982423,3.886522863523,2,1758.0734,2022-11-27T11:54:10,2022-05-27T09:16:01.970000,JEDI52020,,,161.24083 3.88697,0.07286780107766891
JEDI11010,J104457,1,0,ACS,SBC-FIX,F150LP,2020.0,2021-04-28T17:30:38.697000,16209,HAYES,161.2396907589,3.886540855442,2,1605.6531,2021-10-29T14:08:12,2021-04-28T19:50:36.363000,JEDI11010,,,161.24083 3.88697,0.07289622045610726
JEDI11020,J104457,1,0,ACS,SBC-FIX,F165LP,2984.0,2021-04-28T17:40:00.683000,16209,HAYES,161.2396907589,3.886540855442,2,1758.0734,2021-10-29T14:08:47,2021-04-28T19:41:03.370000,JEDI11020,,,161.24083 3.88697,0.07289622045610726
JEDI12010,J104457,1,0,ACS,SBC-FIX,F150LP,2020.0,2021-05-14T14:44:01.707000,16209,HAYES,161.2396907589,3.886540855442,2,1605.6531,2021-11-15T01:38:46,2021-05-14T17:03:59.337000,JEDI12010,,,161.24083 3.88697,0.07289622045610726
JEDI12020,J104457,1,0,ACS,SBC-FIX,F165LP,2984.0,2021-05-14T14:53:23.690000,16209,HAYES,161.2396907589,3.886540855442,2,1758.0734,2021-11-15T01:39:02,2021-05-14T16:54:26.347000,JEDI12020,,,161.24083 3.88697,0.07289622045610726
JB0D01010,XMMUJ134736.6+173403,1,0,ACS,SBC,F122M,2528.0,2008-05-17T22:33:34.980000,11517,JONKER,206.9033541667,17.56744444444,0,1267.098,2008-05-18T03:39:26,2008-05-17T23:18:43.653000,JB0D01010,,,206.90167 17.56794,0.10082119932663706
IBIQ09030,NGC-4395,1,0,WFC3,IRSUB512,F127M,147.018556,2011-04-13T12:55:18.550000,12163,BARTH,186.4530956445,33.54894382529,7,12740.288,2012-04-14T02:20:26,2011-04-13T13:46:50.293000,IBIQ09030,,,186.45362 33.54687,0.12716220416736224
IBIQ09070,NGC-4395,1,0,WFC3,IRSUB512,F153M,147.018556,2011-04-13T14:32:48.567000,12163,BARTH,186.4530956445,33.54894382529,7,15322.052,2012-04-14T02:31:34,2011-04-13T15:24:30.293000,IBIQ09070,,,186.45362 33.54687,0.12716220416736224
U6EAI601M,NGC5112,1,0,WFPC2,WFALL,F450W,160.0,2001-11-12T06:38:15.027000,9042,SMARTT,200.4844803411,38.73696991307,127,4556.0,2001-11-12T12:06:13,2001-11-12T06:40:55.027000,U6EAI601M,,,200.48528 38.73456,0.1493598127503109
U6EAI602M,NGC5112,1,0,WFPC2,WFALL,F450W,160.0,2001-11-12T06:42:15.027000,9042,SMARTT,200.4844803411,38.73696991307,127,4556.0,2001-11-12T12:07:11,2001-11-12T06:44:55.027000,U6EAI602M,,,200.48528 38.73456,0.1493598127503109
U6EAI603M,NGC5112,1,0,WFPC2,WFALL,F606W,160.0,2001-11-12T06:47:15.027000,9042,SMARTT,200.4844803411,38.73696991307,127,5997.0,2001-11-12T12:08:13,2001-11-12T06:49:55.027000,U6EAI603M,,,200.48528 38.73456,0.1493598127503109
U6EAI604M,NGC5112,1,0,WFPC2,WFALL,F606W,160.0,2001-11-12T06:51:15.027000,9042,SMARTT,200.4844803411,38.73696991307,127,5997.0,2001-11-12T12:09:20,2001-11-12T06:53:55.027000,U6EAI604M,,,200.48528 38.73456,0.1493598127503109
U6EAI605M,NGC5112,1,0,WFPC2,WFALL,F814W,160.0,2001-11-12T06:58:15.027000,9042,SMARTT,200.4844803411,38.73696991307,127,8012.0,2001-11-12T12:10:25,2001-11-12T07:00:55.027000,U6EAI605M,,,200.48528 38.73456,0.1493598127503109
U6EAI606M,NGC5112,1,0,WFPC2,WFALL,F814W,160.0,2001-11-12T07:02:15.023000,9042,SMARTT,200.4844803411,38.73696991307,127,8012.0,2001-11-12T12:11:30,2001-11-12T07:04:55.027000,U6EAI606M,,,200.48528 38.73456,0.1493598127503109
IE5413070,SN2012HT-FIELD,1,0,WFC3,GRISM1024,F125W,17.593746,2019-10-26T10:34:27.640000,15889,JHA,163.350298054,16.79082294814,2,12486.06,2019-10-26T18:47:43,2019-10-26T10:35:49.433000,IE5413070,,,163.35142 16.79317,0.1548692435717476
IE5413060,SN2012HT-FIELD,1,0,WFC3,GRISM1024,F105W,17.593746,2019-10-26T10:32:01.623000,15889,JHA,163.3512831962,16.79033925419,2,10551.047,2019-10-26T18:47:41,2019-10-26T10:33:23.417000,IE5413060,,,163.35142 16.79317,0.17002644068546016
IE5413040,SN2012HT-FIELD,1,0,WFC3,GRISM1024,F140W,17.593746,2019-10-26T10:13:20.633000,15889,JHA,163.3522683333,16.78985555556,2,13922.907,2019-10-26T18:47:46,2019-10-26T10:30:57.433000,IE5413040,,,163.35142 16.79317,0.20474994136501687
IE5413020,SN2012HT-FIELD,1,0,WFC3,GRISM1024,F098M,23.458328,2019-10-26T09:53:08.633000,15889,JHA,163.3532534654,16.78937185225,2,9864.7227,2019-10-26T15:07:38,2019-10-26T10:12:16.377000,IE5413020,,,163.35142 16.79317,0.25104805527828994
IE5413010,SN2012HT-FIELD,1,0,WFC3,GRISM1024,F160W,29.32291,2019-10-26T09:50:32.633000,15889,JHA,163.3542385925,16.78888814425,2,15369.176,2019-10-26T15:07:44,2019-10-26T09:52:05.307000,IE5413010,,,163.35142 16.79317,0.30367211573174424
IDML01010,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F665N,1920.0,2018-08-11T00:04:48.103000,15087,STIERWALT,251.7959379167,21.09324444444,1,6655.86015,2019-02-11T10:50:51,2018-08-11T01:46:37.110000,IDML01010,,,251.79442 21.08736,0.3631483187729448
IDML01020,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F814W,700.0,2018-08-11T01:49:15.113000,15087,STIERWALT,251.7959379167,21.09324444444,1,8034.189,2019-02-11T08:35:37,2018-08-11T02:03:08.117000,IDML01020,,,251.79442 21.08736,0.3631483187729448
IDML01030,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F336W,1170.0,2018-08-11T02:05:47.113000,15087,STIERWALT,251.7959379167,21.09324444444,1,3354.5737499999996,2019-02-11T09:48:42,2018-08-11T03:29:52.117000,IDML01030,,,251.79442 21.08736,0.3631483187729448
IDML01040,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F621M,700.0,2018-08-11T03:32:24.103000,15087,STIERWALT,251.7959379167,21.09324444444,1,6219.0044,2019-02-11T16:44:32,2018-08-11T03:46:18.103000,IDML01040,,,251.79442 21.08736,0.3631483187729448
IDML13010,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F665N,1920.0,2018-08-23T01:15:26.120000,15087,STIERWALT,251.7959379167,21.09324444444,1,6655.86015,2019-02-23T09:37:17,2018-08-23T02:57:16.117000,IDML13010,,,251.79442 21.08736,0.3631483187729448
IDML13020,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F814W,700.0,2018-08-23T02:59:54.120000,15087,STIERWALT,251.7959379167,21.09324444444,1,8034.189,2019-02-23T14:08:46,2018-08-23T03:13:47.093000,IDML13020,,,251.79442 21.08736,0.3631483187729448
IDML13030,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F336W,1170.0,2018-08-23T03:16:26.120000,15087,STIERWALT,251.7959379167,21.09324444444,1,3354.5737499999996,2019-02-23T15:03:09,2018-08-23T04:40:31.093000,IDML13030,,,251.79442 21.08736,0.3631483187729448
IDML13040,INTERACTING-GAL-164711+210529,1,0,WFC3,UVIS2,F621M,700.0,2018-08-23T04:43:03.113000,15087,STIERWALT,251.7959379167,21.09324444444,1,6219.0044,2019-02-23T14:04:26,2018-08-23T04:56:57.110000,IDML13040,,,251.79442 21.08736,0.3631483187729448
J8FNBWMBQ,ANY,0,0,ACS,WFC,F775W;CLEAR2L,500.0,2002-05-26T06:33:23.703000,9575,SPARKS,176.5854815566,49.89508232503,47,7693.3013,2002-05-26T15:34:26,2002-05-26T06:41:44.753000,J8FNBWMBQ,,,176.59254 49.88928,0.442312049527977
J8FNBWMCQ,ANY,0,0,ACS,WFC,F775W;CLEAR2L,512.0,2002-05-26T06:43:59.703000,9575,SPARKS,176.5854815566,49.89508232503,47,7693.3013,2002-05-26T15:38:59,2002-05-26T06:52:32.753000,J8FNBWMCQ,,,176.59254 49.88928,0.442312049527977
U2RF0101T,NGC-4395,1,0,WFPC2,PC1-FIX,F450W,60.0,1995-12-05T17:54:16.937000,6232,TRAUGER,186.4611922532,33.54291099076,5,4556.0,1996-12-06T01:14:51,1995-12-05T17:55:16.937000,U2RF0101T,,,186.45362 33.54687,0.4470059042796118
U2RF0102T,NGC-4395,1,0,WFPC2,PC1-FIX,F450W,400.0,1995-12-05T17:57:17.063000,6232,TRAUGER,186.4611922532,33.54291099076,5,4556.0,1996-12-06T01:20:13,1995-12-05T18:03:57.063000,U2RF0102T,,,186.45362 33.54687,0.4470059042796118
U2RF0103T,NGC-4395,1,0,WFPC2,PC1-FIX,F450W,400.0,1995-12-05T18:06:17.063000,6232,TRAUGER,186.4611922532,33.54291099076,5,4556.0,1996-12-06T01:02:35,1995-12-05T18:12:57.063000,U2RF0103T,,,186.45362 33.54687,0.4470059042796118
U2RF0104T,NGC-4395,1,0,WFPC2,PC1-FIX,F814W,60.0,1995-12-05T18:16:16.937000,6232,TRAUGER,186.4611922532,33.54291099076,5,8012.0,1996-12-06T01:21:02,1995-12-05T18:17:16.937000,U2RF0104T,,,186.45362 33.54687,0.4470059042796118
U2RF0105T,NGC-4395,1,0,WFPC2,PC1-FIX,F814W,300.0,1995-12-05T18:19:17.063000,6232,TRAUGER,186.4611922532,33.54291099076,5,8012.0,1996-12-06T01:20:36,1995-12-05T18:24:17.063000,U2RF0105T,,,186.45362 33.54687,0.4470059042796118
U2RF0106T,NGC-4395,1,0,WFPC2,PC1-FIX,F814W,300.0,1995-12-05T18:27:17.060000,6232,TRAUGER,186.4611922532,33.54291099076,5,8012.0,1996-12-06T03:19:48,1995-12-05T18:32:17.063000,U2RF0106T,,,186.45362 33.54687,0.4470059042796118
J8FNBXN1Q,ANY,0,0,ACS,WFC,F775W;CLEAR2L,500.0,2002-05-26T08:09:31.703000,9575,SPARKS,176.5853311903,49.89515895488,47,7693.3013,2002-05-27T04:52:20,2002-05-26T08:17:52.753000,J8FNBXN1Q,,,176.59254 49.88928,0.4495193429106347
J8FNBXN2Q,ANY,0,0,ACS,WFC,F775W;CLEAR2L,512.0,2002-05-26T08:20:07.703000,9575,SPARKS,176.5853311903,49.89515895488,47,7693.3013,2002-05-27T04:56:46,2002-05-26T08:28:40.753000,J8FNBXN2Q,,,176.59254 49.88928,0.4495193429106347
U67N4501R,NGC4395,1,0,WFPC2,PC1,F606W,160.0,2000-07-15T10:58:14.890000,8597,REGAN,186.4444126644,33.54792132193,86,5997.0,2000-07-15T17:58:14,2000-07-15T11:00:54.890000,U67N4501R,,,186.45362 33.54687,0.464720582567723
U67N4502R,NGC4395,1,0,WFPC2,PC1,F606W,400.0,2000-07-15T11:02:15.017000,8597,REGAN,186.4444126644,33.54792132193,86,5997.0,2000-07-15T17:45:32,2000-07-15T11:08:55.017000,U67N4502R,,,186.45362 33.54687,0.464720582567723
U3Y70106R,NGC4395,1,0,WFPC2,PC1-FIX,F814W,80.0,1998-01-06T14:06:13.813000,6464,MINNITI,186.4632058065,33.54527638523,4,8012.0,1999-01-07T01:13:31,1998-01-06T14:07:33.813000,U3Y70106R,,,186.45362 33.54687,0.4887960381121005
U3Y70107R,NGC4395,1,0,WFPC2,PC1-FIX,F814W,80.0,1998-01-06T14:10:13.813000,6464,MINNITI,186.4632058065,33.54527638523,4,8012.0,1999-01-07T01:11:57,1998-01-06T14:11:33.813000,U3Y70107R,,,186.45362 33.54687,0.4887960381121005
U3Y7010CR,NGC4395,1,0,WFPC2,PC1-FIX,F814W,500.0,1998-01-06T15:54:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,8012.0,1999-01-07T03:32:25,1998-01-06T16:02:33.937000,U3Y7010CR,,,186.45362 33.54687,0.4887960381121005
U3Y7010DR,NGC4395,1,0,WFPC2,PC1-FIX,F814W,500.0,1998-01-06T16:05:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,8012.0,1999-01-07T03:27:12,1998-01-06T16:13:33.937000,U3Y7010DR,,,186.45362 33.54687,0.4887960381121005
U3Y7010GR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T17:31:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,4311.0,1999-01-07T12:23:09,1998-01-06T17:39:33.940000,U3Y7010GR,,,186.45362 33.54687,0.4887960381121005
U3Y7010HR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T17:42:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,4311.0,1999-01-07T12:25:09,1998-01-06T17:50:33.937000,U3Y7010HR,,,186.45362 33.54687,0.4887960381121005
U3Y7010KR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T19:08:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,4311.0,1999-01-07T12:18:47,1998-01-06T19:16:33.940000,U3Y7010KR,,,186.45362 33.54687,0.4887960381121005
U3Y7010LR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T19:19:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,4311.0,1999-01-07T12:16:16,1998-01-06T19:27:33.940000,U3Y7010LR,,,186.45362 33.54687,0.4887960381121005
U3Y7010OR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T20:45:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,4311.0,1999-01-07T12:30:37,1998-01-06T20:53:33.940000,U3Y7010OR,,,186.45362 33.54687,0.4887960381121005
U3Y7010PR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T20:56:13.940000,6464,MINNITI,186.4632058065,33.54527638523,4,4311.0,1999-01-07T12:32:03,1998-01-06T21:04:33.940000,U3Y7010PR,,,186.45362 33.54687,0.4887960381121005
U3Y70101R,NGC4395,1,0,WFPC2,PC1-FIX,F555W,500.0,1998-01-06T12:20:13.937000,6464,MINNITI,186.4633202903,33.54525319383,4,5439.0,1999-01-06T23:11:21,1998-01-06T12:28:33.937000,U3Y70101R,,,186.45362 33.54687,0.4946826913439311
U3Y70102R,NGC4395,1,0,WFPC2,PC1-FIX,F555W,500.0,1998-01-06T12:31:13.937000,6464,MINNITI,186.4633202903,33.54525319383,4,5439.0,1999-01-06T23:18:03,1998-01-06T12:39:33.937000,U3Y70102R,,,186.45362 33.54687,0.4946826913439311
U3Y70103R,NGC4395,1,0,WFPC2,PC1-FIX,F555W,500.0,1998-01-06T12:42:13.937000,6464,MINNITI,186.4633202903,33.54525319383,4,5439.0,1999-01-06T23:12:37,1998-01-06T12:50:33.940000,U3Y70103R,,,186.45362 33.54687,0.4946826913439311
U3Y70104R,NGC4395,1,0,WFPC2,PC1-FIX,F555W,500.0,1998-01-06T12:53:13.937000,6464,MINNITI,186.4633202903,33.54525319383,4,5439.0,1999-01-06T23:19:35,1998-01-06T13:01:33.940000,U3Y70104R,,,186.45362 33.54687,0.4946826913439311
U3Y70105R,NGC4395,1,0,WFPC2,PC1-FIX,F555W,500.0,1998-01-06T13:52:13.937000,6464,MINNITI,186.4633202903,33.54525319383,4,5439.0,1999-01-07T01:13:08,1998-01-06T14:00:33.940000,U3Y70105R,,,186.45362 33.54687,0.4946826913439311
U3Y70108R,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T14:18:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T01:11:59,1998-01-06T14:26:33.940000,U3Y70108R,,,186.45362 33.54687,0.4946826913439311
U3Y70109R,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T14:29:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T01:16:05,1998-01-06T14:37:33.937000,U3Y70109R,,,186.45362 33.54687,0.4946826913439311
U3Y7010AR,NGC4395,1,0,WFPC2,PC1-FIX,F814W,500.0,1998-01-06T15:29:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,8012.0,1999-01-07T03:24:55,1998-01-06T15:37:33.937000,U3Y7010AR,,,186.45362 33.54687,0.4946826913439311
U3Y7010BR,NGC4395,1,0,WFPC2,PC1-FIX,F814W,500.0,1998-01-06T15:40:13.937000,6464,MINNITI,186.4633202903,33.54525319383,4,8012.0,1999-01-07T03:30:35,1998-01-06T15:48:33.937000,U3Y7010BR,,,186.45362 33.54687,0.4946826913439311
U3Y7010ER,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T17:06:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T03:31:25,1998-01-06T17:14:33.937000,U3Y7010ER,,,186.45362 33.54687,0.4946826913439311
U3Y7010FM,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T17:17:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T12:21:37,1998-01-06T17:25:33.937000,U3Y7010FM,,,186.45362 33.54687,0.4946826913439311
U3Y7010IR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T18:43:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T12:27:02,1998-01-06T18:51:33.940000,U3Y7010IR,,,186.45362 33.54687,0.4946826913439311
U3Y7010JR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T18:54:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T12:28:42,1998-01-06T19:02:33.937000,U3Y7010JR,,,186.45362 33.54687,0.4946826913439311
U3Y7010MR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T20:20:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T12:19:02,1998-01-06T20:28:33.940000,U3Y7010MR,,,186.45362 33.54687,0.4946826913439311
U3Y7010NR,NGC4395,1,0,WFPC2,PC1-FIX,F439W,500.0,1998-01-06T20:31:13.940000,6464,MINNITI,186.4633202903,33.54525319383,4,4311.0,1999-01-07T12:28:33,1998-01-06T20:39:33.940000,U3Y7010NR,,,186.45362 33.54687,0.4946826913439311
U9ZV0C01M,SDSSJ122342.81+581446.1,1,0,WFPC2,PC1,F814W,30.0,2008-02-06T05:40:17.127000,11130,HO,185.9423023349,58.25031136179,7,8012.0,2009-02-06T16:45:48.853000,2008-02-06T05:40:47.127000,U9ZV0C01M,,,185.92846 58.24623,0.500990202640833
U9ZV0C02M,SDSSJ122342.81+581446.1,1,0,WFPC2,PC1,F814W,600.0,2008-02-06T05:42:17.250000,11130,HO,185.9423023349,58.25031136179,7,8012.0,2009-02-06T16:46:05.253000,2008-02-06T05:52:17.250000,U9ZV0C02M,,,185.92846 58.24623,0.500990202640833
U9ZV3E01M,SDSSJ084234.50+031930.6,1,0,WFPC2,PC1,F814W,30.0,2008-11-13T12:57:13.197000,11130,HO,130.6519700127,3.323221371721,7,8012.0,2009-11-13T23:14:39.957000,2008-11-13T12:57:43.197000,U9ZV3E01M,,,130.64379 3.32519,0.50401114750108
U9ZV3E02M,SDSSJ084234.50+031930.6,1,0,WFPC2,PC1,F814W,600.0,2008-11-13T12:59:13.323000,11130,HO,130.6519700127,3.323221371721,7,8012.0,2009-11-13T23:14:54.170000,2008-11-13T13:09:13.323000,U9ZV3E02M,,,130.64379 3.32519,0.50401114750108
U9ZV3M01M,SDSSJ094451.01+123044.0,1,0,WFPC2,PC1,F814W,30.0,2008-11-16T12:57:13.203000,11130,HO,146.22065248,12.50931923842,7,8012.0,2009-11-17T01:03:40.400000,2008-11-16T12:57:43.203000,U9ZV3M01M,,,146.21258 12.51225,0.5044868631163167
U9ZV3M02M,SDSSJ094451.01+123044.0,1,0,WFPC2,PC1,F814W,600.0,2008-11-16T12:59:13.327000,11130,HO,146.22065248,12.50931923842,7,8012.0,2009-11-17T01:03:45.333000,2008-11-16T13:09:13.327000,U9ZV3M02M,,,146.21258 12.51225,0.5044868631163167
U9ZV3C01M,SDSSJ081549.08+254701.4,1,0,WFPC2,PC1,F814W,30.0,2009-01-12T09:51:12.307000,11130,HO,123.9614339836,25.78939181288,7,8012.0,2010-01-12T11:59:51.917000,2009-01-12T09:51:42.307000,U9ZV3C01M,,,123.95451 25.78375,0.5044962725767697
U9ZV3C02M,SDSSJ081549.08+254701.4,1,0,WFPC2,PC1,F814W,600.0,2009-01-12T09:53:12.433000,11130,HO,123.9614339836,25.78939181288,7,8012.0,2010-01-12T11:59:59.040000,2009-01-12T10:03:12.433000,U9ZV3C02M,,,123.95451 25.78375,0.5044962725767697
U9ZV3B01M,SDSSJ081145.30+232825.7,1,0,WFPC2,PC1,F814W,30.0,2008-10-31T04:00:13.173000,11130,HO,122.9478647096,23.472697057,7,8012.0,2009-10-31T14:28:27.843000,2008-10-31T04:00:43.173000,U9ZV3B01M,,,122.93875 23.47382,0.5061305629737441
U9ZV3B02M,SDSSJ081145.30+232825.7,1,0,WFPC2,PC1,F814W,600.0,2008-10-31T04:02:13.297000,11130,HO,122.9478647096,23.472697057,7,8012.0,2009-10-31T14:38:26.050000,2008-10-31T04:12:13.297000,U9ZV3B02M,,,122.93875 23.47382,0.5061305629737441
U9ZV3Q01M,SDSSJ110629.00+445103.4,1,0,WFPC2,PC1,F814W,30.0,2008-12-04T09:21:13.237000,11130,HO,166.6327292855,44.85092041337,7,8012.0,2009-12-05T06:09:37.377000,2008-12-04T09:21:43.237000,U9ZV3Q01M,,,166.62079 44.85092,0.5078572542068058
U9ZV3Q02M,SDSSJ110629.00+445103.4,1,0,WFPC2,PC1,F814W,600.0,2008-12-04T09:23:13.360000,11130,HO,166.6327292855,44.85092041337,7,8012.0,2009-12-05T06:10:10.517000,2008-12-04T09:33:13.360000,U9ZV3Q02M,,,166.62079 44.85092,0.5078572542068058
U9ZV3S01M,SDSSJ115812.53+575322.0,1,0,WFPC2,PC1,F814W,30.0,2008-10-31T00:52:13.173000,11130,HO,179.5624228302,57.88299152667,7,8012.0,2009-10-31T14:17:37.263000,2008-10-31T00:52:43.173000,U9ZV3S01M,,,179.55224 57.8895,0.507924329038646
U9ZV3S02M,SDSSJ115812.53+575322.0,1,0,WFPC2,PC1,F814W,600.0,2008-10-31T00:54:13.297000,11130,HO,179.5624228302,57.88299152667,7,8012.0,2009-10-31T18:51:24.893000,2008-10-31T01:04:13.297000,U9ZV3S02M,,,179.55224 57.8895,0.507924329038646
U9ZV0C03M,SDSSJ122342.81+581446.1,1,0,WFPC2,PC1,F814W,600.0,2008-02-06T05:58:17.250000,11130,HO,185.9426384472,58.25039479242,7,8012.0,2009-02-06T16:55:34.063000,2008-02-06T06:08:17.250000,U9ZV0C03M,,,185.92846 58.24623,0.5126955892287978
U9ZV3E03M,SDSSJ084234.50+031930.6,1,0,WFPC2,PC1,F814W,600.0,2008-11-13T13:15:13.323000,11130,HO,130.6521565948,3.323161822529,7,8012.0,2009-11-13T23:15:06.550000,2008-11-13T13:25:13.323000,U9ZV3E03M,,,130.64379 3.32519,0.515714056639716
